                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    1150                                     1421                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.1425766336868568E+006                  7.9282097240029444E+001                  1.4174892242205375E+004                  2.5432732040667911E+006                  2.6479867771815225E+002                 -5.6232629646186973E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9539981902669228E-001                  4.5913309526399116E-003                  9.9041371773790819E-011                  6.6396361176485845E-006                  2.2102850468110946E-006                  1.0000000000000000E+002                  0.0000000000000000E+000                  2.0872178013100598E+001                  6.7296285790470839E-005                  7.8915435857408326E+001                  2.1189822632290337E-001                  1.2052626250896372E-005                  3.0645507143980060E-004                  1.0209916334075333E-004                  5.2487451903769667E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999957411365926E+001                  2.5078734710179702E+002                  9.9999644681222890E+001                  2.1422002648383699E+002                  4.3142696880023917E+006                  3.4855451385513464E+002                  3.9319409271523083E+005                  2.6126323339703665E+006                  5.6588390177008312E+005                  2.0427368384704969E+006                  3.8926613703476658E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  9.9173904742103656E+013                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210127" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                     grav                                    log_g                                   radius                                radius_cm                               mass_grams                                     mmid                              temperature                                      rho                                 pressure                                     prad                                     pgas                                  logPgas                          pgas_div_ptotal                       net_nuclear_energy                               net_energy 
                                       1                  1.0000000000000000E+002                  2.4229158121077536E+000                  4.1515201691004311E+000                 -1.1205074859405736E+001                  2.0502024821619846E+000                  7.6000000000000001E-001                  2.3999999999999996E-001                  0.0000000000000000E+000                  9.9460000000004000E+022                  3.9089285231481149E+001                  1.5920577291976179E+000                  2.6479867771815225E+002                  1.8429458371827961E+013                  1.9891999999999998E+035                  9.9999999999974989E+001                  1.4174905396915945E+004                  6.2362733147970332E-012                  1.1225416976345112E+002                  1.0181515012362860E+002                  1.0439019639822524E+001                  1.0186597146617247E+000                  9.2994493316553559E-002                  0.0000000000000000E+000                 -1.9147257695781235E+000 
                                       2                  9.9999999999949992E+001                  2.4229157240515069E+000                  4.1515214994353737E+000                 -1.1205065636123571E+001                  2.0502082983359418E+000                  7.6000000000000001E-001                  2.3999999999999996E-001                  0.0000000000000000E+000                  2.2883584644068268E+023                  3.9089301082717270E+001                  1.5920579053098936E+000                  2.6479862402837210E+002                  1.8429454635126641E+013                  1.9891999999990051E+035                  9.9999999999892481E+001                  1.4174948817686003E+004                  6.2364057583845544E-012                  1.1225567310778958E+002                  1.0181639765577403E+002                  1.0439275452015554E+001                  1.0186703570847151E+000                  9.2995526756065205E-002                  0.0000000000000000E+000                 -1.9148081018246319E+000 
                                       3                  9.9999999999834941E+001                  2.4229155214573135E+000                  4.1515228199162664E+000                 -1.1205056481211358E+001                  2.0502140714265265E+000                  7.6000000000000001E-001                  2.4000000000000007E-001                  0.0000000000000000E+000                  9.7031884830509854E+022                  3.9089337552254349E+001                  1.5920583104977810E+000                  2.6479850050239281E+002                  1.8429446037965535E+013                  1.9891999999967166E+035                  9.9999999999810555E+001                  1.4174991916961508E+004                  6.2365372229814980E-012                  1.1225716533599847E+002                  1.0181763596232275E+002                  1.0439529373675713E+001                  1.0186809205989362E+000                  9.2996552535680135E-002                  0.0000000000000000E+000                 -1.9148898034405850E+000 
                                       4                  9.9999999999786169E+001                  2.4229154355542439E+000                  4.1515236062966681E+000                 -1.1205051029386459E+001                  2.0502175094371640E+000                  7.6000000000000001E-001                  2.4000000000000007E-001                  0.0000000000000000E+000                  9.7031884830509938E+022                  3.9089353015912110E+001                  1.5920584823037087E+000                  2.6479844812548549E+002                  1.8429442392637539E+013                  1.9891999999957463E+035                  9.9999999999761783E+001                  1.4175017583753031E+004                  6.2366155125378709E-012                  1.1225805400226585E+002                  1.0181837341293971E+002                  1.0439680589326150E+001                  1.0186872112701522E+000                  9.2997163384957948E-002                  0.0000000000000000E+000                 -1.9149384454369875E+000 
                                       5                  9.9999999999737383E+001                  2.4229153496522016E+000                  4.1515247858605457E+000                 -1.1205042851905691E+001                  2.0502226664061709E+000                  7.6000000000000012E-001                  2.3999999999999994E-001                  0.0000000000000000E+000                  1.9406376966102004E+023                  3.9089368479391020E+001                  1.5920586541075816E+000                  2.6479839574921505E+002                  1.8429438747353867E+013                  1.9891999999947760E+035                  9.9999999999688598E+001                  1.4175056083807989E+004                  6.2367329450305157E-012                  1.1225938700272175E+002                  1.0181947959257424E+002                  1.0439907410147509E+001                  1.0186966469957137E+000                  9.2998079616223014E-002                  0.0000000000000000E+000                 -1.9150113896453658E+000 
                                       6                  9.9999999999639826E+001                  2.4229151778511997E+000                  4.1515266207187080E+000                 -1.1205030131841818E+001                  2.0502306882489396E+000                  7.6000000000000001E-001                  2.3999999999999999E-001                  0.0000000000000000E+000                  2.5875169288135540E+023                  3.9089399405812252E+001                  1.5920589977091617E+000                  2.6479829099858478E+002                  1.8429431456919504E+013                  1.9891999999928355E+035                  9.9999999999574783E+001                  1.4175115972370671E+004                  6.2369156155605597E-012                  1.1226146056226780E+002                  1.0182120032253657E+002                  1.0440260239731236E+001                  1.0187113242668784E+000                  9.2999504793903523E-002                  0.0000000000000000E+000                 -1.9151248178883538E+000 
                                       7                  9.9999999999509740E+001                  2.4229149487895900E+000                  4.1515287176707529E+000                 -1.1205015595292885E+001                  2.0502398559071588E+000                  7.6000000000000012E-001                  2.3999999999999996E-001                  0.0000000000000000E+000                  2.5875169288135621E+023                  3.9089440639927822E+001                  1.5920594558318160E+000                  2.6479815133504013E+002                  1.8429421736616121E+013                  1.9891999999902477E+035                  9.9999999999444725E+001                  1.4175184415814958E+004                  6.2371243788540446E-012                  1.1226383034960601E+002                  1.0182316687974543E+002                  1.0440663469860580E+001                  1.0187280975306063E+000                  9.3001133467002006E-002                  0.0000000000000000E+000                 -1.9152543903689403E+000 
                                       8                  9.9999999999379682E+001                  2.4229147197352847E+000                  4.1515314002203763E+000                 -1.1204997000282823E+001                  2.0502515836522837E+000                  7.6000000000000001E-001                  2.3999999999999999E-001                  0.0000000000000000E+000                  4.0328007864406625E+023                  3.9089481872772026E+001                  1.5920599139398619E+000                  2.6479801167602267E+002                  1.8429412016627824E+013                  1.9891999999876604E+035                  9.9999999999278316E+001                  1.4175271973347088E+004                  6.2373914369870951E-012                  1.1226686197773147E+002                  1.0182568267567372E+002                  1.0441179302057746E+001                  1.0187495537861015E+000                  9.3003216782961223E-002                  0.0000000000000000E+000                 -1.9154200491800313E+000 
                                       9                  9.9999999999176936E+001                  2.4229143627549297E+000                  4.1515354853526345E+000                 -1.1204968684712595E+001                  2.0502694431441761E+000                  7.6000000000000001E-001                  2.3999999999999999E-001                  0.0000000000000000E+000                  6.0492011796607398E+023                  3.9089546134105966E+001                  1.5920606278996907E+000                  2.6479779401806655E+002                  1.8429396868069395E+013                  1.9891999999836276E+035                  9.9999999999024894E+001                  1.4175405311751281E+004                  6.2377981219907941E-012                  1.1227147882280273E+002                  1.0182951398575530E+002                  1.0441964837047435E+001                  1.0187822264056317E+000                  9.3006389036060635E-002                  0.0000000000000000E+000                 -1.9156721196823367E+000 
