                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    1550                                     1485                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.1496964018220273E+006                  1.0238879009773683E+001                  4.4740964167764660E+003                  2.4439347027016976E+006                  2.6055112802819726E+003                 -5.5936436885335468E+000                  0.0000000000000000E+000                  7.1986880378537190E-032                  9.5949428014444316E-001                  4.0030751852710510E-002                  0.0000000000000000E+000                  4.7275734263140250E-004                  2.2106544733971871E-006                  1.0000000000000000E+002                  0.0000000000000000E+000                  2.0843878715645495E+001                  6.7303346614688234E-005                  7.7275349603758642E+001                  1.8586604996045402E+000                  1.1554074431719744E-005                  2.1929491919246331E-002                  1.0283138454802059E-004                  5.2699505666814602E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9838595361998003E+001                  2.5993095956678690E+003                  9.9818331581704214E+001                  2.5982860737243241E+003                  1.3315976134144941E+008                  3.6863535325379509E+001                  4.0917623490289226E+005                  2.6215389528543688E+006                  2.8923299206855288E+005                  2.2926364447409464E+006                  2.0111449479427971E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  9.9398591452764672E+013                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210127" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                     grav                                    log_g                                   radius                                radius_cm                               mass_grams                                     mmid                              temperature                                      rho                                 pressure                                     prad                                     pgas                                  logPgas                          pgas_div_ptotal                       net_nuclear_energy                               net_energy 
                                       1                  1.0000000000000000E+002                  3.4158929577382855E+000                  3.6507053389144155E+000                 -8.7963930706764035E+000                  2.6280458815873691E+000                  7.5999999999953549E-001                  2.4000000000046448E-001                  0.0000000000000000E+000                  9.9460000000004000E+022                  4.0374154251784417E-001                 -3.9389656206344564E-001                  2.6055112802819726E+003                  1.8133837408506472E+014                  1.9891999999999998E+035                  9.9999999999974989E+001                  4.4740964168485980E+003                  1.5981109577008785E-009                  4.2466442578449346E+002                  1.0105390144077153E+000                  4.2365388677008576E+002                  2.6270111951523378E+000                  9.9762038222876592E-001                  0.0000000000000000E+000                  4.0929498007751741E-001 
                                       2                  9.9999999999949992E+001                  3.4158929577379276E+000                  3.6507053389434603E+000                 -8.7963930704732913E+000                  2.6280458818194554E+000                  7.5999999999953549E-001                  2.4000000000046448E-001                  0.0000000000000000E+000                  3.6508362569915665E+023                  4.0374154251830779E-001                 -3.9389656206294693E-001                  2.6055112802798249E+003                  1.8133837408491525E+014                  1.9891999999990051E+035                  9.9999999999858218E+001                  4.4740964171478172E+003                  1.5981109584482875E-009                  4.2466442601143348E+002                  1.0105390146780471E+000                  4.2365388699675543E+002                  2.6270111953847004E+000                  9.9762038222940097E-001                  0.0000000000000000E+000                  4.0929497993728087E-001 
                                       3                  9.9999999999766459E+001                  3.4158929577366006E+000                  3.6507053390332715E+000                 -8.7963930698452515E+000                  2.6280458825370885E+000                  7.5999999999953549E-001                  2.4000000000046451E-001                  0.0000000000000000E+000                  1.0713334840677867E+024                  4.0374154252003397E-001                 -3.9389656206109014E-001                  2.6055112802718641E+003                  1.8133837408436119E+014                  1.9891999999953542E+035                  9.9999999999497163E+001                  4.4740964180730516E+003                  1.5981109607593443E-009                  4.2466442671315349E+002                  1.0105390155139571E+000                  4.2365388769763950E+002                  2.6270111961031883E+000                  9.9762038223136462E-001                  0.0000000000000000E+000                  4.0929497950472360E-001 
                                       4                  9.9999999999227882E+001                  3.4158929577327184E+000                  3.6507053393954689E+000                 -8.7963930673124349E+000                  2.6280458854312228E+000                  7.5999999999953538E-001                  2.4000000000046465E-001                  0.0000000000000000E+000                  4.7215695914193484E+024                  4.0374154252507727E-001                 -3.9389656205566520E-001                  2.6055112802485746E+003                  1.8133837408274028E+014                  1.9891999999846410E+035                  9.9999999998041076E+001                  4.4740964218044064E+003                  1.5981109700795669E-009                  4.2466442954311350E+002                  1.0105390188850776E+000                  4.2365389052422842E+002                  2.6270111990007705E+000                  9.9762038223928406E-001                  0.0000000000000000E+000                  4.0929497775792567E-001 
                                       5                  9.9999999996854271E+001                  3.4158929577155921E+000                  3.6507053411397856E+000                 -8.7963930551145868E+000                  2.6280458993691522E+000                  7.5999999999953471E-001                  2.4000000000046537E-001                  0.0000000000000000E+000                  2.3176593327529390E+025                  4.0374154254733724E-001                 -3.9389656203172074E-001                  2.6055112801458258E+003                  1.8133837407558919E+014                  1.9891999999374251E+035                  9.9999999991028673E+001                  4.4740964397743328E+003                  1.5981110149650422E-009                  4.2466444317198346E+002                  1.0105390351201431E+000                  4.2365390413686333E+002                  2.6270112129553032E+000                  9.9762038227742356E-001                  0.0000000000000000E+000                  4.0929496935087378E-001 
                                       6                  9.9999999985203061E+001                  3.4158929576315398E+000                  3.6507053467520203E+000                 -8.7963930158687500E+000                  2.6280459442135982E+000                  7.5999999999953249E-001                  2.4000000000046756E-001                  0.0000000000000000E+000                  6.6584090864536509E+025                  4.0374154265657480E-001                 -3.9389656191421668E-001                  2.6055112796415610E+003                  1.8133837404049338E+014                  1.9891999997056591E+035                  9.9999999968466668E+001                  4.4740964975915058E+003                  1.5981111593813582E-009                  4.2466448702205145E+002                  1.0105390873555045E+000                  4.2365394793469596E+002                  2.6270112578531690E+000                  9.9762038240013462E-001                  0.0000000000000000E+000                  4.0929494229738933E-001 
                                       7                  9.9999999951730260E+001                  3.4158929573900689E+000                  3.6507053619319603E+000                 -8.7963929097168947E+000                  2.6280460655085403E+000                  7.5999999999952672E-001                  2.4000000000047328E-001                  0.0000000000000000E+000                  1.7620000527026288E+026                  4.0374154297039722E-001                 -3.9389656157664588E-001                  2.6055112781928797E+003                  1.8133837393966803E+014                  1.9891999990398184E+035                  9.9999999907441094E+001                  4.4740966539750661E+003                  1.5981115499976130E-009                  4.2466460562743021E+002                  1.0105392286414234E+000                  4.2365406639878876E+002                  2.6270113792926004E+000                  9.9762038273204234E-001                  0.0000000000000000E+000                  4.0929486912698682E-001 
                                       8                  9.9999999863151942E+001                  3.4158929567510641E+000                  3.6507053951679591E+000                 -8.7963926773010890E+000                  2.6280463310796742E+000                  7.5999999999951418E-001                  2.4000000000048591E-001                  0.0000000000000000E+000                  3.5536772250887605E+026                  4.0374154380087096E-001                 -3.9389656068332646E-001                  2.6055112743592249E+003                  1.8133837367285334E+014                  1.9891999972778182E+035                  9.9999999773827668E+001                  4.4740969963719508E+003                  1.5981124052386964E-009                  4.2466486530997287E+002                  1.0105395379825486E+000                  4.2365432577199033E+002                  2.6270116451800889E+000                  9.9762038345874238E-001                  0.0000000000000000E+000                  4.0929470892175779E-001 
                                       9                  9.9999999684503379E+001                  3.4158929554622937E+000                  3.6507054395590206E+000                 -8.7963923668799513E+000                  2.6280466857841582E+000                  7.5999999999949719E-001                  2.4000000000050276E-001                  0.0000000000000000E+000                  3.5461000881483528E+026                  4.0374154547580132E-001                 -3.9389655888164660E-001                  2.6055112666273612E+003                  1.8133837313473109E+014                  1.9891999937241411E+035                  9.9999999595369545E+001                  4.4740974536882022E+003                  1.5981135475236397E-009                  4.2466521214973193E+002                  1.0105399511485793E+000                  4.2365467219858334E+002                  2.6270120003071042E+000                  9.9762038442934131E-001                  0.0000000000000000E+000                  4.0929449494960318E-001 
